Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
2,02E+11;18;9;21;1130;1;2;1;1;6;524;Rue Jean JAURES;M;4932437;244206;600
2,02E+11;18;7;15;1900;1;2;1;1;6;574;1083 rue principale;M;4934828;228665;600
2,02E+11;18;8;8;1740;1;1;1;1;7;638;Rue de la gare;M;4935495;231735;600
2,02E+11;18;8;10;1120;1;1;1;1;1;313;Chemin de la foret;M;4936975;225588;600
2,02E+11;18;9;16;320;5;2;6;1;6;2;RD1001;M;4936615;216094;600
2,02E+11;18;9;17;2115;2;1;1;1;7;437;D137;M;4932281;225760;600
2,02E+11;18;9;19;1945;2;2;3;1;3;116;75  citй saint epin;M;4929846;234676;600
2,02E+11;18;9;26;840;1;1;3;1;1;116;RD137;M;4931326;235825;600
2,02E+11;18;12;29;1810;3;1;9;1;6;116;CD12;M;4931325;233557;600
2,02E+11;18;1;28;1830;5;2;1;8;6;674;route des йtangs;M;4938978;293429;600
2,02E+11;18;2;2;2240;3;1;1;2;4;430;Route Dйpartementale 332;M;4933743;288956;600
2,02E+11;18;2;2;1500;1;1;1;2;6;338;D200;M;4936865;277788;600
2,02E+11;18;10;13;1515;1;2;1;1;1;369;rue du grand ferrй;M;4935331;271879;600
2,02E+11;18;12;17;912;1;1;1;2;4;326;RN 31;M;4940243;272626;600
2,02E+11;18;1;19;1740;5;2;1;2;6;203;R ROBERT SCHUMAN;M;4950538;619348;570
2,02E+11;18;8;28;2030;3;1;1;1;7;600;D653;M;4945943;617761;570
2,02E+11;18;10;5;840;1;2;3;1;6;323;ROUTE DU BENELUX;M;4942706;616491;570
2,02E+11;18;10;7;1740;1;1;1;1;7;104;RD 56;M;4943842;621154;570
2,02E+11;18;10;15;650;5;2;1;1;7;475;RD1;M;4950350;627143;570
2,02E+11;18;1;7;1550;1;2;1;8;1;612;rue de paris;M;4920271;258191;600
2,02E+11;18;2;24;1825;5;2;1;1;6;612;rue du faubourg saint ma;M;4919877;257920;600
2,02E+11;18;4;18;1600;1;2;1;1;6;612;1 avenue de creil;M;4920657;257820;600
2,02E+11;18;4;19;910;1;2;1;7;6;612;avenue du poteau;M;4922062;259253;600
2,02E+11;18;4;19;1715;1;1;1;1;3;138;D932A;M;4922482;261499;600
2,02E+11;18;6;6;1545;1;2;1;1;6;421;Route de Nanteuil;M;4919527;263234;600
2,02E+11;18;7;25;1415;1;1;1;1;3;138;CD932A;M;4922482;261499;600
2,02E+11;18;10;18;600;3;1;1;2;2;45;D1324;M;4921583;266958;600
2,02E+11;18;2;16;1834;5;1;9;1;6;139;D923 ROUTE DE MERU;M;4918238;223472;600
2,02E+11;18;2;25;510;5;2;1;1;6;450;Rue guy moquet;M;4922863;228768;600
2,02E+11;18;4;11;915;1;1;3;1;3;86;intersection D118 et cc;M;4919394;232817;600
2,02E+11;18;2;25;510;5;2;1;1;3;139;Rue Emile Decourtray;M;4917018;224171;600
2,02E+11;18;6;12;710;2;1;1;2;3;139;D 1001;M;4915640;224437;600
2,02E+11;18;7;3;1817;1;2;9;1;1;139;187 rue Jacques Prevert;M;4916997;225752;600
2,02E+11;18;7;11;1500;1;2;3;1;6;139;RUE HENRI HENNO;M;4916638;225029;600
2,02E+11;18;10;14;1930;2;1;9;1;6;259;route dйpartementale D 4;M;4919993;226197;600
2,02E+11;18;10;20;1208;1;2;6;1;6;139;Intersection D 924 / D 4;M;4916692;224852;600
2,02E+11;18;10;25;1814;1;1;6;7;6;450;Intersection D929/ route;M;4922996;229347;600
2,02E+11;18;11;17;1445;1;1;1;1;4;139;Dйpartementale 1001;M;4918015;223504;600
2,02E+11;18;11;22;600;3;1;1;1;3;139;Route nationale;M;4918060;223544;600
2,02E+11;18;11;24;740;2;1;1;2;7;139;D1001 SORTIE DU ROND POI;M;4917375;223141;600
2,02E+11;18;12;14;2130;3;1;1;1;1;60;D105;M;4918321;221239;600
2,02E+11;18;2;20;1835;5;2;4;2;1;695;route de Chantilly;M;4919904;248957;600
2,02E+11;18;3;5;1155;1;2;1;1;2;141;av de la plaine des aigl;M;4919029;248626;600
2,02E+11;18;6;13;1056;1;2;6;1;3;589;avenue de la paix;M;4923141;245887;600
2,02E+11;18;7;18;840;1;1;6;1;3;589;rond point du VER BOIS;M;4922083;246687;600
2,02E+11;18;9;12;1245;1;1;9;1;6;141;route dйpartementale 924;M;4918319;249149;600
2,02E+11;18;9;16;1950;5;2;1;1;3;141;avenue Marйchal JOFFRE;M;4918975;246294;600
2,02E+11;18;11;22;1700;3;1;4;2;5;141;D 924 A;M;4917706;249788;600
2,02E+11;18;12;1;2230;3;1;6;3;6;141;Lieu Rond point de la ta;M;4918976;248460;600
2,02E+11;18;12;2;1540;1;1;1;8;1;589;D44;M;4921179;243417;600
2,02E+11;18;11;23;1730;2;2;1;1;7;282;Rd 44;M;4921124;242684;600
2,02E+11;18;12;2;1800;2;1;1;2;6;22;D 606E;M;4922878;252903;600
2,02E+11;18;12;21;1000;1;1;1;2;1;589;RD44;M;4921175;243992;600
2,02E+11;18;1;2;1630;2;1;1;2;1;213;RN330;M;4911342;270237;600
2,02E+11;18;2;14;2041;5;2;1;2;1;341;RD 84;M;4908655;273319;600
2,02E+11;18;2;16;1545;1;1;2;1;1;79;D 922;M;4914767;287194;600
2,02E+11;18;5;8;2020;1;1;1;1;3;213;;M;4911788;271161;600
2,02E+11;18;7;14;2330;3;1;2;1;3;79;intersection D922/C7;M;4914769;287189;600
2,02E+11;18;7;19;500;2;1;1;1;1;213;rn 330;M;4911414;270451;600
2,02E+11;18;8;13;810;1;1;1;1;4;446;Nationale 2;M;4914712;280957;600
2,02E+11;18;9;4;950;1;1;2;2;3;79;Intersection D922 et C7;M;4914771;287185;600
2,02E+11;18;9;8;900;1;1;1;1;1;341;D84;M;4908840;273802;600
2,02E+11;18;10;7;1130;1;1;1;2;6;226;D 84;M;4909369;270111;600
2,02E+11;18;11;7;1231;1;2;8;2;7;341;RD 84;M;4908850;273827;600
2,02E+11;18;12;13;740;2;1;1;9;3;47;CD100 Hameau de Ducy;M;4920624;273983;600
2,02E+11;18;12;25;2228;3;1;1;1;6;241;Route Nationale 330;M;4915867;266399;600
2,02E+11;18;2;1;1650;1;2;3;1;2;69;carrefour route de Paris;M;4936887;112969;760
2,02E+11;18;3;23;1710;1;2;1;1;1;475;1597 route de Paris;M;4940098;116659;760
2,02E+11;18;4;28;130;5;2;1;1;6;475;1376 route de paris;M;4940059;116777;760
2,02E+11;18;6;17;2315;3;1;9;1;1;285;route de lyons la foret;M;4940982;127392;760
2,02E+11;18;10;23;1740;1;2;3;1;1;39;d 7;M;4935150;112793;760
2,02E+11;18;10;26;745;2;1;1;1;7;285;Rue croix de Trouville;M;4942880;126827;760
2,02E+11;18;10;27;245;3;2;2;1;6;116;Rue des canadiens;M;4938069;118744;760
2,02E+11;18;1;29;915;1;1;2;1;3;303;CD 10;M;4955344;35011;760
2,02E+11;18;6;21;800;1;1;1;1;1;239;Dйpartementale 39;M;4954817;33492;760
2,02E+11;18;8;18;1525;1;1;2;1;3;250;ROUTE D'ЙTRETAT;M;4955970;32090;760
2,02E+11;18;8;21;1205;1;1;1;1;7;660;Route industrielle;M;4947427;29727;760
2,02E+11;18;8;31;1155;1;1;2;1;3;657;intersection D982/BD IND;M;4948340;35650;760
2,02E+11;18;9;1;445;5;2;1;1;6;660;273 rue de l'йglise;M;4949631;32065;760
2,02E+11;18;10;9;1100;1;1;6;1;2;647;Intersection RD6015/RD81;M;4952947;34280;760
2,02E+11;18;1;6;1000;1;1;1;1;5;321;RD915 Lieu dit les balai;M;4979575;120309;760
2,02E+11;18;3;23;1530;1;1;2;1;5;42;RD 929;M;4975383;158486;760
2,02E+11;18;4;9;905;1;2;1;1;7;462;rue de drincourt;M;4973318;143715;760
2,02E+11;18;9;24;1010;1;1;1;1;7;427;D97;M;4976560;138739;760
2,02E+11;18;10;26;905;1;2;3;1;6;462;rue de la motte;M;4973258;143950;760
2,02E+11;18;11;6;1730;3;1;9;1;6;584;RD 60;M;4977105;151331;760
2,02E+11;18;11;28;1800;5;2;3;2;3;462;intersection des CD 157;M;4973910;144198;760
2,02E+11;18;12;11;1745;3;1;3;1;1;321;route de DIEPPE;M;4980239;119078;760
2,02E+11;18;2;23;1230;1;1;2;1;3;544;Intersection CD1/CD61;M;4957219;150202;760
2,02E+11;18;3;6;735;2;1;2;5;7;505;CD 61 / CD 156;M;4959814;163565;760
2,02E+11;18;3;12;910;1;1;2;2;3;345;Intersection D8 et Rue P;M;4959146;169314;760
2,02E+11;18;5;14;1040;1;2;3;1;6;672;RD 1314 PK 02.28;M;4962863;153723;760
2,02E+11;18;8;8;1700;1;2;1;1;6;345;le moulin de Haussez;M;4958067;166592;760
2,02E+11;18;10;6;845;1;1;1;1;6;343;D919 - PK 31+200;M;4965714;167158;760
2,02E+11;18;11;6;1945;5;2;1;1;1;276;13 Avenue des Sources;M;4961125;154140;760
2,02E+11;18;4;11;1;3;1;1;1;7;41;D 131;M;4965685;73034;760
2,02E+11;18;4;13;1545;1;1;1;8;1;718;RD 131E;M;4961347;71614;760
2,02E+11;18;6;2;2015;2;1;2;7;3;41;route des tots;M;4966170;72621;760
2,02E+11;18;6;26;1800;1;2;1;1;2;758;Avenue FOCH;M;4961844;74950;760
2,02E+11;18;7;4;705;2;1;1;5;1;729;D 37;M;4964697;77056;760
2,02E+11;18;7;4;1000;1;1;2;1;3;55;Route de  la linerie;M;4963928;76185;760
2,02E+11;18;7;9;1130;1;1;1;1;3;729;CD37;M;4964877;77670;760
2,02E+11;18;9;26;1215;1;1;2;1;6;41;Route des tots;M;4965674;71889;760
2,02E+11;18;10;12;730;2;1;2;1;3;55;D37;M;4964028;76919;760
2,02E+11;18;12;4;1817;2;1;3;1;3;1;CD 33;M;4961260;66160;760
2,02E+11;18;12;13;1450;1;1;2;1;2;718;CD 34;M;4960320;69560;760
2,02E+11;18;5;16;1620;1;1;4;1;5;418;route de sainte gertrude;M;4954617;69715;760
2,02E+11;18;6;9;250;4;1;6;1;6;164;Avenue du Latham 47;M;4951692;77644;760
2,02E+11;18;9;17;1825;1;1;6;1;2;164;1 avenue du Latham 47;M;4952344;74967;760
2,02E+11;18;11;2;1030;1;1;1;1;6;401;2464 route du Wuy;M;4947728;75597;760
2,02E+11;18;12;16;250;5;1;1;9;6;401;D 490 PONT DE BROTONNE;M;4952045;74715;760
2,02E+11;18;2;17;1810;2;2;1;1;6;385;route de yerville;M;4961196;92778;760
2,02E+11;18;4;1;1900;2;1;1;1;6;566;Route de Langrume;M;4960730;95821;760
2,02E+11;18;4;20;1630;1;2;1;1;6;495;13 Route de Sainte Austr;M;4958684;96437;760
2,02E+11;18;5;13;1915;1;2;3;1;1;57;Rue Auguste Badin;M;4954274;94704;760
2,02E+11;18;5;24;1325;1;1;2;1;3;135;RD 104 - RD 88;M;4956203;89379;760
2,02E+11;18;10;1;1200;1;1;3;1;1;335;D22;M;4964884;101521;760
2,02E+11;18;11;1;1455;1;1;1;2;3;495;CD 142;M;4958030;95400;760
2,02E+11;18;12;17;1030;1;2;1;7;6;57;VC7;M;4953456;96821;760
2,02E+11;18;3;16;1828;1;1;1;1;6;32;D6154 PK 017+500;M;4892550;116650;270
2,02E+11;18;3;28;835;1;1;1;1;6;421;D833;M;4890902;136764;270
2,02E+11;18;8;29;924;1;1;1;2;1;165;D830 - PK 018+310;M;4895600;92042;270
2,02E+11;18;10;30;1100;1;1;1;1;3;17;4 route d'orleans;M;4899577;115569;270
2,02E+11;18;1;10;1755;5;2;1;8;6;165;Rue de la croix de fer;M;4895920;94133;270
2,02E+11;18;1;27;300;3;1;1;5;6;242;D23;M;4897410;78550;270
2,02E+11;18;2;14;640;5;2;1;9;6;217;Rue Saint Etienne;M;4905938;91065;270
2,02E+11;18;3;25;125;3;1;3;1;6;268;Rue F Decorchemont;M;4896177;95982;270
2,02E+11;18;3;26;735;1;2;3;1;3;20;6 grande rue;M;4899729;110126;270
2,02E+11;18;4;28;400;3;2;6;1;6;602;Avenue du Gйnйral De Gau;M;4901133;110067;270
2,02E+11;18;5;5;930;1;1;1;1;2;161;RD 31;M;4903843;103123;270
2,02E+11;18;5;24;2000;1;2;3;1;6;447;rue du sec iton;M;4894334;103153;270
2,02E+11;18;5;31;2110;1;1;1;1;6;217;D840;M;4906190;92353;270
2,02E+11;18;6;16;1454;1;2;3;1;7;165;Rue de la Forge;M;4896176;92378;270
2,02E+11;18;6;29;1520;1;1;1;1;1;82;D830;M;4900226;104999;270
2,02E+11;18;7;6;1400;1;1;1;1;2;602;Route Dйpartementale 830;M;4900340;105848;270
2,02E+11;18;7;12;1810;1;1;2;1;3;217;Rue Saint Lйger - Inters;M;4907307;90839;270
2,02E+11;18;7;27;1600;1;2;3;1;2;287;Inter RD830 et RD60;M;4898620;102242;270
2,02E+11;18;7;28;1055;1;1;1;1;7;268;Route Fresne;M;4896638;96705;270
2,02E+11;18;8;4;1300;1;1;1;1;6;568;D830;M;4894430;87620;270
2,02E+11;18;8;11;2120;2;1;3;1;7;268;D830;M;4896670;98174;270
2,02E+11;18;8;31;1450;1;2;3;1;3;20;intersection rue Fйlix D;M;4899943;110803;270
2,02E+11;18;9;13;1840;1;2;1;1;6;238;Rue de Frйment;M;4902325;96858;270
2,02E+11;18;10;23;1930;5;2;1;1;6;165;12 Rue Pierre BEREGOVOY;M;4895636;93390;270
2,02E+11;18;11;3;755;3;1;1;9;7;424;"lieu-dit ""Mare aux chкne";M;4893092;91927;270
2,02E+11;18;12;14;1620;1;2;1;1;2;618;Rue Sainte Marthe;M;4897272;85374;270
2,02E+11;18;3;3;1530;1;1;1;1;2;4;RN 13 - PK 3 750;M;4901049;142366;270
2,02E+11;18;4;8;1240;1;1;1;1;3;448;D181;M;4903252;139942;270
2,02E+11;18;5;10;5;5;2;3;1;1;119;164 grande rue / sous le;M;4894174;143510;270
2,02E+11;18;5;12;1730;1;2;1;2;3;358;50 RUE DE L'ANCIENNE ABB;M;4904918;130258;270
2,02E+11;18;6;16;1400;1;1;3;1;5;465;CARREFOUR RD141/RD653;M;4899461;134422;270
2,02E+11;18;6;30;630;1;2;1;1;2;448;40 rue Edouard Isambard;M;4901382;137958;270
2,02E+11;18;9;5;805;2;2;2;1;3;448;Rue du marchis / Rue Dul;M;4901606;138346;270
2,02E+11;18;9;10;1600;1;1;1;1;7;171;route dйpartementale 67;M;4897545;129708;270
2,02E+11;18;9;24;835;1;1;3;1;1;171;RD67 - la houssaye du co;M;4897558;128959;270
2,02E+11;18;9;26;1930;2;2;6;7;6;448;119 rue Edouard Isambard;M;4901360;138730;270
2,02E+11;18;10;23;1930;3;1;1;1;2;136;RN13 PK1+300;M;4901471;145216;270
2,02E+11;18;11;25;1930;4;2;1;2;6;668;rue du moulin;M;4898550;125073;270
2,02E+11;18;3;11;1900;2;1;1;2;6;97;Route des rouges pommier;M;4919668;140570;270
2,02E+11;18;3;14;1440;1;2;1;1;3;16;RD316 - av Rйpublique;M;4924623;141560;270
2,02E+11;18;6;1;1705;1;2;2;1;3;16;3 rue du liиvre - rйside;M;4925596;143941;270
2,02E+11;18;6;3;1400;1;2;1;7;1;16;RUE SAINT-FIACRE;M;4925057;143906;270
2,02E+11;18;6;17;1400;1;1;1;1;1;647;D 135;M;4923624;139690;270
2,02E+11;18;7;9;2210;3;1;1;1;6;97;rd 313;M;4919512;138312;270
2,02E+11;18;7;27;1055;1;2;1;2;1;70;5 rue georges lemйe;M;4928137;149799;270
2,02E+11;18;8;26;1900;1;1;1;1;3;315;RD 125;M;4925345;150504;270
2,02E+11;18;11;15;1045;1;2;1;9;6;16;23 avenue de la rйpubliq;M;4924567;141302;270
2,02E+11;18;4;16;2100;2;2;1;1;7;152;146 rue de la liberation;M;4920458;166653;270
2,02E+11;18;6;29;2005;1;1;1;1;1;408;D1;M;4918542;150182;270
2,02E+11;18;10;4;1205;1;2;1;1;6;279;Route de Fourges;M;4909635;160980;270
2,02E+11;18;10;27;1930;3;1;1;8;7;213;D7 - lieu dit LA CROIX -;M;4919440;160010;270
2,02E+11;18;12;1;1845;3;1;1;2;1;644;RD 181;M;4912574;150371;270
2,02E+11;18;4;6;1210;1;1;1;1;1;321;CD133;M;4919740;112470;270
2,02E+11;18;8;1;750;1;1;3;1;3;3;Route de louviers - D.71;M;4918497;116956;270
2,02E+11;18;8;22;1615;1;2;1;1;6;439;Route de Louviers;M;4906119;117052;270
2,02E+11;18;9;29;840;1;2;2;1;3;439;Route de la vallйe D52;M;4907842;116371;270
2,02E+11;18;11;29;1009;1;1;1;1;1;335;Lieu dit LE MOUCHEL;M;4913385;118661;270
2,02E+11;18;1;8;840;1;1;2;1;3;517;rue de la fontaine des m;M;4915398;136355;270
2,02E+11;18;2;5;1230;1;1;1;4;1;275;Rd 316 PR 19.500;M;4915228;134079;270
2,02E+11;18;2;27;1010;1;2;1;1;6;275;3 Rue Yves Montand;M;4916084;133277;270
2,02E+11;18;3;25;1440;1;2;1;1;7;275;Avenue Jean Jaures;M;4915433;134803;270
2,02E+11;18;5;7;1435;1;1;1;1;3;599;rue de la croix du vallo;M;4915294;140368;270
2,02E+11;18;6;30;1200;1;1;2;1;1;343;intersection RD57 - RD65;M;4906414;137444;270
2,02E+11;18;7;24;820;1;2;1;1;1;22;ROUTE DЙPARTEMENTALE 65;M;4917309;134154;270
2,02E+11;18;8;31;1000;1;1;2;1;6;553;Intersection D10/D75;M;4913737;128175;270
2,02E+11;18;9;2;1945;2;1;3;1;3;275;Dйpartementale 6015;M;4915747;134579;270
2,02E+11;18;9;21;825;1;1;1;1;6;124;ROUTE DЙPARTEMENTALE 69;M;4911975;121545;270
2,02E+11;18;9;23;1;3;1;1;2;7;489;D316;M;4907256;122387;270
2,02E+11;18;11;7;1120;1;2;2;2;6;599;RUE DU VAL ASSELIN;M;4914742;137861;270
2,02E+11;18;11;10;1740;3;1;1;1;3;25;Rd 316;M;4910488;129156;270
2,02E+11;18;11;15;1855;3;1;1;5;6;517;RD316 PKk 17+600;M;4914572;131994;270
2,02E+11;18;11;23;1900;5;1;3;5;2;249;RD6015;M;4918412;125378;270
2,02E+11;18;12;11;800;2;1;3;5;3;275;D6015;M;4916289;132380;270
2,02E+11;18;12;12;1900;3;1;3;1;1;343;D57;M;4906452;137763;270
2,02E+11;18;12;20;2100;3;1;1;2;7;599;Dйpartementale 6015;M;4914675;139602;270
2,02E+11;18;2;24;930;1;1;1;1;6;348;CD6015;M;4932970;115390;270
2,02E+11;18;5;2;1700;1;2;6;2;7;188;Rond point D321;M;4930365;113003;270
2,02E+11;18;5;28;1715;1;2;3;1;5;188;D321;M;4930478;112108;270
2,02E+11;18;6;29;1530;1;2;6;7;6;348;Sortie parking SUPER U;M;4931899;115754;270
2,02E+11;18;7;26;2115;1;1;1;1;4;458;D321;M;4932827;123002;270
2,02E+11;18;8;26;600;3;1;1;1;6;458;RD 20;M;4933764;119131;270
2,02E+11;18;9;6;710;2;2;2;1;1;458;rue du moulins / rue du;M;4932146;123025;270
2,02E+11;18;4;1;1210;1;1;1;1;2;47;RD 34;M;4805434;-173141;350
2,02E+11;18;5;8;1645;1;2;1;1;7;47;D77 pont St Armel;M;4801521;-174564;350
2,02E+11;18;6;21;2100;1;2;6;1;6;47;rond point de cicй bloss;M;4803172;-176105;350
2,02E+11;18;11;13;1057;1;2;3;7;1;47;rue Hippolyte Bousquet;M;4802378;-175675;350
2,02E+11;18;12;14;800;2;2;3;2;6;47;rue de la Noй;M;4802356;-174724;350
2,02E+11;18;2;26;1815;1;2;6;1;3;334;rue des vignes;M;4815235;-157903;350
2,02E+11;18;4;9;900;1;1;1;1;1;154;LA CHUPINIERE;M;4824313;-132821;350
2,02E+11;18;6;20;845;1;1;3;1;1;31;RD 112 PR 25+900 а haute;M;4817395;-138209;350
2,02E+11;18;6;29;1737;1;2;3;1;2;154;rue du Bois Hamon;M;4822106;-134691;350
2,02E+11;18;9;26;1850;1;1;6;7;3;334;Rond point de Tizй;M;4814000;-158249;350
2,02E+11;18;12;12;1930;4;2;1;1;3;152;46 avenue du gйnйral de;M;4820992;-150907;350
2,02E+11;18;6;2;1625;1;1;1;1;2;76;RD 34;M;4805876;-179446;350
2,02E+11;18;7;8;1210;1;2;2;1;3;80;Chemin du Patis Cochet;M;4810245;-187465;350
2,02E+11;18;7;31;2015;1;1;1;1;6;37;les Ponciaux;M;4806352;-184971;350
2,02E+11;18;11;24;1630;1;2;3;1;1;37;RD 62;M;4806077;-187576;350
2,02E+11;18;1;8;745;3;1;1;1;1;253;le bas patis;M;4823344;-140619;350
2,02E+11;18;2;22;1240;1;1;2;1;3;178;D794;M;4828490;-143598;350
2,02E+11;18;6;23;1045;1;2;4;1;3;282;plaisance;M;4826310;-139828;350
2,02E+11;18;7;14;1100;1;1;1;1;1;164;Le pont aux chиvres;M;4835932;-160516;350
2,02E+11;18;7;27;1535;1;1;1;1;3;292;la boussais;M;4839732;-138274;350
2,02E+11;18;8;2;540;3;1;1;1;6;273;D155;M;4838200;-126688;350
2,02E+11;18;11;9;1945;3;1;1;3;5;273;D 798 PK 20+845;M;4838147;-121347;350
2,02E+11;18;11;11;510;4;2;1;9;6;244;rue de rennes;M;4837554;-149778;350
2,02E+11;18;11;21;2030;3;2;1;1;6;4;rue de fougeres;M;4845573;-147994;350
2,02E+11;18;12;21;1745;4;1;1;2;6;267;gueret;M;4840294;-133941;350
2,02E+11;18;1;6;1345;1;1;1;1;6;13;Lieu dit SAINT MARCELLIN;M;4773470;-204986;350
2,02E+11;18;1;23;1055;1;1;1;2;1;13;Ile aux Pies;M;4771123;-208947;350
2,02E+11;18;1;24;2010;3;1;1;2;5;13;le moulin roche;M;4770813;-207279;350
2,02E+11;18;2;12;1735;1;2;2;1;3;294;rue des ardoisiиres;M;4769243;-200290;350
2,02E+11;18;3;10;1535;1;2;6;1;3;236;rond point de la barre;M;4765760;-208427;350
2,02E+11;18;7;9;1745;1;2;1;1;6;236;Rue des douves;M;4764916;-208667;350
2,02E+11;18;10;16;2130;5;1;2;1;6;236;Chemin de la marionnette;M;4767217;-208792;350
2,02E+11;18;11;14;620;3;1;1;5;6;13;CD67 - PK 23+400;M;4770105;-205564;350
2,02E+11;18;11;15;2115;3;1;1;1;4;237;Rd177;M;4772513;-196643;350
2,02E+11;18;12;11;725;3;1;1;5;6;13;RD 67;M;4769272;-205722;350
2,02E+11;18;12;22;1122;1;2;1;8;6;236;Quai Robert Surcouf;M;4764881;-208753;350
2,02E+11;18;12;23;2225;5;2;1;2;6;236;Boulevard Bonne Nouvelle;M;4765160;-207679;350
2,02E+11;18;12;25;830;3;2;1;1;6;236;rue de la touche;M;4766292;-206350;350
2,02E+11;18;2;7;1430;1;1;1;1;1;127;Les noes de bas;M;4791532;-189900;350
2,02E+11;18;2;21;745;2;1;2;1;3;33;Intersection D 77 - C 13;M;4793098;-173843;350
2,02E+11;18;3;8;1800;1;1;1;1;6;139;la Bougrais;M;4796305;-172641;350
2,02E+11;18;3;17;1714;1;1;1;1;2;123;la Corbiиre;M;4802469;-178113;350
2,02E+11;18;6;24;910;1;2;6;1;3;33;rue de la gare;M;4792958;-174270;350
2,02E+11;18;6;30;1010;1;1;2;7;3;126;D38;M;4795749;-179201;350
2,02E+11;18;7;26;1745;1;1;1;8;1;126;La chouannais;M;4798921;-180729;350
2,02E+11;18;8;6;1325;1;1;1;1;3;33;D48;M;4792854;-168174;350
2,02E+11;18;8;30;1545;1;1;1;1;3;126;La croix de l'йpine;M;4798250;-178861;350
2,02E+11;18;1;2;1520;1;1;1;1;7;287;CD 503;M;4861603;-210363;350
2,02E+11;18;4;21;2015;1;1;4;1;1;228;intersection CD3 et rout;M;4857539;-207629;350
2,02E+11;18;5;19;1800;1;1;2;1;3;228;Carrefour D 114  D 5;M;4858953;-202580;350
2,02E+11;18;5;29;650;1;2;1;2;1;228;Rue de dinard;M;4858252;-205829;350
2,02E+11;18;6;17;300;3;2;1;1;6;287;RD 786 rue de la cote du;M;4862995;-209644;350
2,02E+11;18;7;9;1045;1;1;1;1;6;287;la ville es Ruettes;M;4861824;-209548;350
2,02E+11;18;8;5;1140;1;2;1;1;2;256;Balcon d'йmeraude;M;4861923;-213723;350
2,02E+11;18;10;9;2015;3;1;1;1;1;287;RD 168 PR 03+500;M;4860246;-208142;350
2,02E+11;18;11;8;1045;1;1;2;1;2;287;LA VILLE AGAN;M;4861887;-210610;350
2,02E+11;18;5;25;1820;1;1;1;1;1;88;le grand beauvais;M;4800697;-154771;350
2,02E+11;18;6;2;1125;1;1;1;1;2;41;les buttes;M;4795234;-156751;350
2,02E+11;18;6;20;1710;1;1;3;1;4;136;La haute йpine;M;4796768;-152695;350
2,02E+11;18;9;27;840;1;2;6;7;3;136;boulevard charcot;M;4795730;-148919;350
2,02E+11;18;9;27;1610;1;1;2;1;2;108;RD 48 PR 54 lieu dit lat;M;4796140;-144148;350
2,02E+11;18;10;11;905;1;1;2;8;3;136;RD 163- A proximitй du P;M;4791928;-153404;350
2,02E+11;18;12;26;920;1;1;1;1;6;136;d411;M;4796316;-151645;350
2,02E+11;18;1;10;1345;1;1;3;1;2;165;lieu dit le clos court;M;4838109;-249410;220
2,02E+11;18;4;5;1300;1;1;2;1;6;326;La croix verte D776-D55;M;4843574;-242670;220
2,02E+11;18;6;3;650;1;1;1;8;7;2;D59;M;4848919;-254419;220
2,02E+11;18;10;2;2000;2;1;1;1;6;93;st robin - la poterie;M;4846918;-244318;220
2,02E+11;18;11;27;1120;1;2;7;1;6;326;5 rue de la croix verte;M;4844298;-241784;220
2,02E+11;18;3;23;1400;1;1;1;2;6;75;lieu-dit tйnoquevel;M;4815860;-281678;220
2,02E+11;18;6;19;1550;1;2;1;1;6;136;rue de la chesnaie;M;4817935;-275278;220
2,02E+11;18;7;6;935;1;1;2;7;3;384;Le bareil;M;4828157;-282765;220
2,02E+11;18;7;17;1845;1;1;1;1;3;136;Saint-Guillaume;M;4818704;-271665;220
2,02E+11;18;9;7;1520;1;2;1;1;6;136;rue notre dame;M;4817645;-253023;220
2,02E+11;18;10;2;125;5;2;1;1;6;279;3 rue nationale;M;4818959;-284811;220
2,02E+11;18;11;15;1500;1;1;9;1;3;155;le guй larreux;M;4821717;-274310;220
2,02E+11;18;11;25;1800;5;2;3;1;3;136;rue Brizeux;M;4818777;-276806;220
2,02E+11;18;3;17;1;3;1;1;8;1;86;route de Lanvollon ( D7);M;4874891;-303910;220
2,02E+11;18;4;18;1725;1;2;3;1;3;162;rue de la marne;M;4877748;-304947;220
2,02E+11;18;4;25;1630;1;1;3;1;3;233;route de sainte ambroise;M;4874218;-309226;220
2,02E+11;18;5;17;1840;1;2;1;1;6;162;rue raymond pellier;M;4877589;-304218;220
2,02E+11;18;9;6;245;3;2;1;1;6;214;route de st brieuc;M;4874737;-298417;220
2,02E+11;18;9;8;1648;1;1;1;1;1;86;lieu dit Kerogel;M;4873986;-303439;220
2,02E+11;18;10;13;1730;1;2;3;1;3;86;rue du soleil levant;M;4873406;-302774;220
2,02E+11;18;1;25;820;2;1;3;1;1;389;rue des grиves;M;4848848;-267884;220
2,02E+11;18;2;10;720;3;2;1;1;7;389;rue du haut champs;M;4847524;-265116;220
2,02E+11;18;2;11;1100;1;1;1;2;7;273;"""Beau Soleil""";M;4855432;-254030;220
2,02E+11;18;5;4;1800;1;1;2;9;3;173;ST PLESTAN;M;4855272;-255751;220
2,02E+11;18;5;6;815;1;2;1;1;7;81;rue de brest;M;4848503;-264600;220
2,02E+11;18;5;12;1100;1;1;2;1;3;242;La Ville Richard;M;4862382;-239055;220
2,02E+11;18;5;25;345;3;2;1;1;6;54;6212 rue du port;M;4863641;-247363;220
