Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
2,018E+11;4;0;;;2;2;;;0;1;1;0;30;1;0;0;3
2,018E+11;4;0;;;2;2;;;0;1;1;0;120;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;50;1;0;1;3
2,018E+11;3;24;;;2;2;;;3;1;1;0;40;1;0;1;0
2,018E+11;4;0;;;2;3;;;3;1;1;0;80;1;0;1;99
2,018E+11;4;0;;;3;4;;;3;1;1;10;100;1;0;1;99
2,018E+11;2;301;;;0;2;;;0;1;1;0;0;2;0;0;0
2,018E+11;4;0;;;2;1;;;1;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;3;;;0;1;1;0;75;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;0;10;10;0;0;4;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;70;1;0;1;99
2,018E+11;4;0;;;2;1;;;0;1;1;0;50;2;0;1;99
2,018E+11;3;932;;;3;4;;;0;1;1;0;60;1;5;1;99
2,018E+11;3;24;;;2;2;;;0;1;1;0;80;1;0;4;99
2,018E+11;4;0;;;1;1;;;0;2;1;0;40;1;0;1;99
2,018E+11;2;2;;;3;4;;;0;1;0;40;40;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;2;301;;;2;3;;;0;1;1;0;0;1;0;1;99
2,018E+11;3;20;;;2;2;;0;0;1;0;0;100;1;0;1;0
2,018E+11;4;0;;;2;3;;;3;1;1;0;90;1;0;1;0
2,018E+11;4;0;;;3;1;;;0;1;3;0;0;1;0;1;3
2,018E+11;4;0;;;3;4;;;0;1;1;0;0;2;0;1;0
2,018E+11;4;0;;;2;0;;;0;1;1;0;50;1;5;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;50;1;5;1;99
2,018E+11;4;0;;;1;2;;;3;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;0;99
2,018E+11;4;0;;;2;2;;;0;1;1;30;30;1;0;1;99
2,018E+11;4;0;;;1;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;5;1;99
2,018E+11;9;1;;;0;2;;;0;1;0;2;20;0;0;0;0
2,018E+11;3;20;;;2;3;;;3;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;4;;;0;1;1;0;120;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;100;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;15;1;0;1;99
2,018E+11;3;27;;;2;2;;;0;1;1;0;80;1;0;1;99
2,018E+11;4;;;;0;0;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;3;301;;;2;2;0;0;3;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;3;1;1;;;1;0;1;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;5;0;0;2;1;1;;;1;5;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;2;;;1;3;;;3;1;1;;;1;0;3;0
2,018E+11;2;2;;;0;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;2;2;;;1;3;;;0;1;1;;;1;0;1;0
2,018E+11;2;412;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;2;;;2;2;0;0;0;1;1;;;1;5;3;0
2,018E+11;2;2;;;1;1;10;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;3;0;0;3;1;1;;;1;6;1;0
2,018E+11;4;;;;3;3;0;0;0;2;1;;;1;0;1;0
2,018E+11;4;;;;1;1;0;0;0;1;2;;;1;0;1;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;2;0;0;3;1;1;;;1;0;1;0
2,018E+11;3;24;;;2;3;1;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;5;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;2;;;3;2;;;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;9;;;;2;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;2;;;3;4;;;0;1;1;;;1;0;1;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;2;;;2;4;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;2;3;0
2,018E+11;2;301;;;2;3;;;0;1;1;;;1;5;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;1;1;1;;;2;0;3;0
2,018E+11;3;27;;;1;2;0;0;0;1;3;;;2;0;1;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;20;;;2;4;0;0;3;1;1;;;1;0;1;0
2,018E+11;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;3;2;0;0;3;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
2,018E+11;3;115;;;3;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;2;0;0;3;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;3;115;;;3;4;;;0;1;1;0;70;1;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;2;;;0;1;1;0;0;2;0;1;99
2,018E+11;3;370;;N;3;5;;;0;1;1;0;0;2;0;1;99
2,018E+11;3;40;;D;2;1;;;0;1;1;0;0;2;0;1;0
2,018E+11;3;44;;;3;0;;;0;1;1;0;0;2;0;1;0
2,018E+11;3;0;;;1;0;;;0;1;1;0;0;2;0;1;99
2,018E+11;3;115;;;2;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;60;2;0;1;3
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;5;0;1;99
2,018E+11;4;0;;;3;3;;;0;1;1;20;100;1;0;1;0
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;4;0;0;2;0;1;3
2,018E+11;3;44;;;1;2;;;0;1;1;0;0;1;0;1;3
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;5;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;4;0
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;1;5;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;2;0;1;0
2,018E+11;3;115;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;3;40;;;1;2;;;0;1;3;0;40;1;0;1;0
2,018E+11;4;0;;;2;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;1;2;;;0;1;1;0;40;1;0;1;0
2,018E+11;2;370;;;1;3;;;0;1;2;0;50;1;5;1;99
2,018E+11;4;0;;;1;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;1;1;1;0;120;1;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;0;0;;;0;1;0;0;0;1;0;1;0
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;2;0;1;0
2,018E+11;4;0;;;1;4;;;0;1;0;0;0;1;0;1;0
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;1;0;;;0;1;1;0;0;1;0;1;99
2,018E+11;3;115;;;2;0;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;2;0;0;0;1;6;1;3
2,018E+11;3;115;;;1;0;;;0;2;3;0;0;1;0;1;0
2,018E+11;2;370;;;2;3;;;0;1;1;0;0;1;0;4;0
2,018E+11;3;115;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;4;0
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;1;1;0;0;1;1;10;10;1;0;1;3
2,018E+11;4;0;;;2;1;;;0;1;1;0;0;1;0;1;0
2,018E+11;2;;;;1;0;;;0;2;1;0;0;1;0;1;0
2,018E+11;4;0;;;3;2;;;0;2;3;100;100;1;2;1;99
2,018E+11;3;44;;;3;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;50;1;0;1;3
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;3;401;;;1;1;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;1;0;0;0
2,018E+11;4;0;;;2;0;;;0;1;0;0;0;1;0;1;0
2,018E+11;4;0;;;3;2;;;0;1;1;150;250;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;35;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;10;30;1;0;1;99
2,018E+11;4;0;;;1;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;3;0;0;9;0;4;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;3;115;;;2;2;;;0;2;3;0;0;1;2;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;35;35;1;0;1;99
2,018E+11;1;3;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;3;1;;;0;1;2;0;0;1;0;1;99
2,018E+11;3;44;;;3;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;61;0;0;1;1;;;1;0;3;0
2,018E+11;3;;;;1;2;0;0;0;1;1;;;2;5;3;0
2,018E+11;4;;;;2;2;0;0;0;4;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;2;2;;;1;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;514;0;0;1;2;;;1;5;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;115;;;2;0;0;0;0;1;3;;;2;0;1;0
2,018E+11;3;115;;;3;6;0;0;0;1;1;;;1;5;3;0
2,018E+11;4;;;;2;2;0;0;0;1;2;;;2;0;3;0
2,018E+11;4;;;;1;3;0;0;0;1;2;;;2;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;;;;2;3;401;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;1561;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;111;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;1;1;1;;;2;0;3;0
2,018E+11;4;;;;2;0;0;0;0;3;1;;;1;2;3;0
2,018E+11;4;;;;0;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;3;2;1645;0;1;1;1;;;1;0;3;0
2,018E+11;4;;;;1;0;0;0;0;1;2;;;1;6;3;0
2,018E+11;4;;;;2;2;;;0;1;1;;;1;0;1;0
2,018E+11;2;370;;;3;6;0;0;0;1;1;;;2;2;3;0
2,018E+11;4;;;;2;1;0;0;0;1;1;;;1;6;2;0
2,018E+11;4;;;;0;2;0;0;0;1;3;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;0;0;0;0;1;3;;;2;0;1;0
2,018E+11;6;;;;0;0;48;956;0;1;1;;;1;6;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;4;1265;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;0;0;0;0;1;1;;;2;0;1;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;1;2;0;0;0;2;1;;;2;5;1;0
2,018E+11;4;;;;2;4;0;0;1;1;1;;;1;0;3;0
2,018E+11;4;;;;3;4;0;0;0;1;1;;;9;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;3;401;;;2;3;0;0;0;1;1;;;2;0;1;0
2,018E+11;4;;;;2;4;0;0;0;4;1;;;2;2;3;0
2,018E+11;3;44;;;1;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;1;200;0;1;1;0;40;2;0;1;99
2,018E+11;4;0;;;1;2;1;200;0;1;2;20;20;1;0;1;3
2,018E+11;4;0;;;2;2;1;200;0;1;1;0;60;1;5;1;0
2,018E+11;3;115;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;10;100;2;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;3;932;;;2;3;;;0;1;1;0;0;2;0;1;0
2,018E+11;3;932;;;2;4;;;0;1;1;0;150;1;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;2;6;1;0
2,018E+11;4;;;;1;1;;;0;1;1;;;0;;1;0
2,018E+11;3;932;;;3;2;;;0;1;1;15;50;2;0;1;99
2,018E+11;4;0;;;2;4;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;70;1;0;1;0
2,018E+11;3;115;;;2;2;;;0;1;1;0;120;2;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;50;1;0;1;0
2,018E+11;4;0;;;4;2;1;230;0;1;1;0;0;1;5;1;99
2,018E+11;4;0;;;2;2;1;520;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;1;1;1;520;0;1;1;0;40;2;6;1;3
2,018E+11;3;115;;;2;1;;;0;1;1;0;50;1;0;1;99
2,018E+11;3;17;;N;2;2;1;650;0;1;1;10;10;1;0;1;99
2,018E+11;4;0;;;1;1;1;210;0;1;0;0;0;1;0;1;99
2,018E+11;4;0;;;1;1;2;354;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;0;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;2;0;1;3
2,018E+11;4;0;;;2;2;2;450;0;1;1;5;60;1;0;1;0
2,018E+11;4;0;;;3;2;2;540;0;1;1;0;80;1;0;1;0
2,018E+11;4;0;;;2;4;;;0;1;1;0;0;2;0;1;99
2,018E+11;2;;;;1;3;4;214;0;1;1;0;0;2;0;1;99
2,018E+11;4;0;;;2;0;2;541;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;1;2;321;0;0;0;0;0;0;0;1;0
2,018E+11;4;0;;;3;2;4;210;0;1;1;0;0;1;0;1;3
2,018E+11;4;;;;1;1;;;0;1;1;;;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
2,018E+11;4;0;;;2;2;1;245;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;3;210;0;1;0;0;0;1;0;1;3
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;2;0;1;0
2,018E+11;4;0;;;2;1;1;210;0;1;2;0;74;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;3;2;450;0;1;0;0;0;1;0;4;3
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;3;0;80;8;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;9;0;;;2;1;1;258;0;1;1;0;0;1;0;3;0
2,018E+11;4;0;;;3;2;;;3;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;80;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
2,018E+11;3;920;;;2;3;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;4;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;2;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;4;;;1;0;3;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;0;0;0;0;1;1;;;1;5;1;0
2,018E+11;4;;;;2;2;;;0;1;0;;;1;;;
2,018E+11;4;;;;2;2;1;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;2;2;;;2;4;;;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;1;0;0;1;1;;;1;0;1;0
2,018E+11;2;2;;;3;6;0;0;3;1;1;;;1;0;3;0
2,018E+11;3;115;;;2;2;0;0;0;1;1;;;2;0;1;0
2,018E+11;9;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;0;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;115;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;3;932;;;1;2;;;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;2;180;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;1;0;1;1;;;2;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;0;0;0;0;1;2;;;2;0;1;0
2,018E+11;3;41;;;2;2;0;0;0;3;1;;;2;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;2;3;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;9;;;;1;1;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;186;;N;3;0;;;0;1;1;0;70;2;0;1;99
2,018E+11;4;0;;;1;3;;;3;1;4;0;0;1;0;1;99
2,018E+11;4;0;;;0;1;;;0;1;0;0;0;1;0;1;0
2,018E+11;4;0;;;2;4;;;0;2;1;0;0;2;2;1;99
2,018E+11;4;0;;;2;0;;;0;1;1;0;0;2;6;1;3
2,018E+11;9;0;;;2;2;;;0;1;0;0;0;2;0;0;99
2,018E+11;2;186;;;2;4;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;;;;0;0;;;0;0;0;;;0;0;1;0
2,018E+11;4;0;;;2;10;;;0;1;1;1;1;1;0;0;0
2,018E+11;4;0;;;1;2;;;0;1;2;0;0;1;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;1;0;1;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;4;99
2,018E+11;2;186;;;1;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;0;;;2;2;;;0;2;1;0;0;2;0;1;0
2,018E+11;4;0;;;1;2;;;0;1;1;0;0;2;0;0;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;2;0;1;99
2,018E+11;4;0;;;2;1;;;0;1;1;0;0;0;0;1;0
2,018E+11;2;186;;;1;3;;;0;1;0;0;0;1;0;1;99
2,018E+11;4;0;;;3;0;;;0;1;3;0;60;1;0;1;0
2,018E+11;4;;;;1;1;;;0;1;1;;;;;;
2,018E+11;3;30;;;2;2;;;0;1;1;;;1;5;;
2,018E+11;4;0;;;3;6;;;0;1;1;0;0;1;2;1;99
2,018E+11;4;;;;2;2;;;0;1;0;0;0;1;5;1;99
2,018E+11;4;0;;;3;2;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;;;;1;1;;;0;1;1;10;40;1;0;1;3
2,018E+11;9;0;;;2;0;;;1;1;2;0;0;1;6;5;3
2,018E+11;3;0;;;1;0;;;0;1;1;0;0;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;3;0;0;3;1;1;;;1;0;1;0
2,018E+11;2;186;;;1;3;0;0;0;1;2;;;1;0;3;0
2,018E+11;4;;;;2;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;3;186;;;1;1;0;0;0;1;1;;;1;6;3;0
2,018E+11;2;3;;;3;0;;;0;1;1;;;1;0;1;0
2,018E+11;3;115;;;2;4;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;0;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;186;;;1;0;;;0;1;2;;;1;0;3;0
2,018E+11;2;186;;;1;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;1;1;0;0;0;1;1;;;2;4;3;0
2,018E+11;2;3;;;1;6;0;0;0;1;1;;;2;0;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;30;;;2;2;1;0;0;1;1;;;1;0;1;0
2,018E+11;2;186;;;2;2;0;0;0;1;1;;;1;5;1;0
2,018E+11;3;115;;;2;4;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;0;99
2,018E+11;4;;;;3;6;0;0;0;1;1;;;1;0;3;0
2,018E+11;3;40;;;1;2;0;0;0;1;1;;;1;0;2;0
2,018E+11;4;;;;1;2;48;900;0;1;1;;;2;0;1;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;6;3;0
2,018E+11;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;;;;2;2;0;0;3;1;1;;;2;0;3;0
2,018E+11;3;30;;;2;2;0;0;0;1;1;;;2;0;1;0
2,018E+11;2;;;;1;3;0;0;0;2;1;;;2;2;1;0
2,018E+11;4;;;;1;2;0;0;0;1;3;;;2;0;3;0
2,018E+11;4;;;;1;3;0;0;1;1;1;;;2;0;3;0
2,018E+11;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
2,018E+11;4;;;;2;1;0;0;0;1;1;;;1;0;1;0
2,018E+11;2;186;;;2;4;0;0;0;2;1;;;2;5;3;0
2,018E+11;4;;;;0;0;0;0;0;1;1;;;1;0;1;0
2,018E+11;4;4;;;3;3;;;0;1;1;20;110;1;0;1;0
2,018E+11;2;3;;;1;1;;;0;1;1;0;0;1;0;1;3
2,018E+11;2;186;;;1;3;1;0;0;3;1;0;0;2;5;1;99
2,018E+11;4;0;;;2;2;1;0;0;1;0;0;0;1;0;1;0
2,018E+11;3;3;;N;1;2;;;3;1;1;0;0;2;0;1;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;80;2;0;1;99
2,018E+11;4;0;;;2;0;;;0;1;0;0;0;2;0;1;0
2,018E+11;4;0;;;2;1;;;0;1;1;0;45;2;0;1;99
2,018E+11;4;0;;;1;1;1;0;0;1;1;0;0;1;6;1;3
2,018E+11;4;0;;;2;0;;;0;1;0;0;0;2;0;0;0
2,018E+11;4;0;;;2;2;;;0;1;1;0;75;1;0;1;99
2,018E+11;2;3;;;1;3;;;0;1;1;0;0;2;0;1;99
2,018E+11;4;0;;;1;1;;;0;1;1;0;0;2;0;1;0
2,018E+11;3;117;;;1;0;0;0;0;1;1;0;0;1;3;0;99
2,018E+11;4;0;;;2;2;;;0;1;1;0;0;1;0;0;3
2,018E+11;4;0;;;1;1;1;0;0;1;1;0;50;1;0;1;99
2,018E+11;4;0;;;1;2;1;0;0;1;1;0;0;1;0;1;99
2,018E+11;2;3;;;1;3;;;0;1;0;0;0;1;0;1;0
2,018E+11;4;0;;;4;0;1;0;0;2;1;0;0;2;0;1;0
2,018E+11;2;3;;;0;0;;;0;1;1;0;0;2;0;1;0
