Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
2,018E+11;1;7;0;13;0;0;0;A01
2,018E+11;2;33;0;0;2;7;3;B01
2,018E+11;2;7;0;0;2;8;11;A01
2,018E+11;2;10;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;1;23;C01
2,018E+11;2;31;0;0;2;9;3;B01
2,018E+11;2;7;0;0;2;4;23;A01
2,018E+11;2;7;0;0;2;2;2;A01
2,018E+11;2;7;0;0;2;6;11;B01
2,018E+11;2;7;0;0;2;5;12;A01
2,018E+11;2;7;0;0;2;3;12;B01
2,018E+11;2;7;0;0;2;4;11;A01
2,018E+11;2;34;0;0;2;2;3;B01
2,018E+11;2;34;0;0;2;1;3;B01
2,018E+11;2;33;0;0;2;4;3;A01
2,018E+11;2;13;0;0;2;2;12;B01
2,018E+11;2;7;0;3;2;8;2;A01
2,018E+11;1;7;0;0;2;8;11;A01
2,018E+11;1;31;0;0;2;2;1;B01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;2;7;0;3;0;2;1;A01
2,018E+11;2;7;0;3;0;5;1;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;10;0;0;0;1;1;A01
2,018E+11;2;7;0;0;2;3;1;A01
2,018E+11;2;7;0;0;2;5;1;B01
2,018E+11;1;7;0;13;0;9;1;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;2;7;0;3;0;6;2;A01
2,018E+11;2;7;0;0;0;0;0;B01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;2;7;0;1;0;4;23;B01
2,018E+11;2;7;0;1;0;1;1;C01
2,018E+11;2;7;0;0;0;9;1;A01
2,018E+11;2;7;0;0;2;4;2;A01
2,018E+11;2;7;0;0;2;3;12;B01
2,018E+11;2;7;0;0;2;1;2;C01
2,018E+11;1;7;0;4;0;1;1;A01
2,018E+11;1;7;0;0;2;4;0;B01
2,018E+11;1;7;0;0;2;0;0;A01
2,018E+11;1;7;0;1;0;1;1;C01
2,018E+11;2;7;0;3;0;0;0;A01
2,018E+11;1;7;0;0;2;6;24;B01
2,018E+11;1;10;0;1;0;2;1;A01
2,018E+11;1;7;0;0;1;2;1;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;23;B01
2,018E+11;2;7;0;4;0;1;0;A01
2,018E+11;2;7;0;4;0;3;13;A01
2,018E+11;1;7;0;0;2;2;1;B01
2,018E+11;1;10;0;0;2;7;13;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;10;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;3;2;B01
2,018E+11;2;7;0;4;2;2;14;A01
2,018E+11;2;7;0;0;2;3;0;B01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;10;0;0;2;4;2;B01
2,018E+11;2;33;0;0;0;7;1;A01
2,018E+11;1;7;0;3;0;1;15;A01
2,018E+11;1;7;0;1;0;2;1;B01
2,018E+11;1;7;0;0;2;3;23;A01
2,018E+11;2;10;0;4;0;1;15;A01
2,018E+11;2;10;0;4;0;1;0;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;10;0;0;2;4;1;C01
2,018E+11;1;7;0;0;2;4;1;B01
2,018E+11;2;7;0;4;0;3;0;A01
2,018E+11;2;7;0;1;0;1;0;A01
2,018E+11;2;7;0;0;2;6;23;Z01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;23;B01
2,018E+11;2;7;0;0;2;4;23;C01
2,018E+11;1;7;0;0;2;4;0;A01
2,018E+11;1;7;0;0;2;1;12;C01
2,018E+11;1;7;0;0;2;4;0;B01
2,018E+11;2;7;0;4;2;1;11;A01
2,018E+11;1;7;0;4;2;8;23;B01
2,018E+11;1;7;0;0;2;7;1;A01
2,018E+11;2;7;0;4;0;1;14;A01
2,018E+11;1;7;0;4;0;1;1;A01
2,018E+11;1;33;0;0;2;7;1;B01
2,018E+11;1;10;0;0;2;8;11;A01
2,018E+11;1;7;0;0;2;6;13;A01
2,018E+11;1;31;0;0;2;2;1;B01
2,018E+11;2;7;0;0;2;2;12;A01
2,018E+11;2;7;0;0;2;6;2;B01
2,018E+11;2;15;0;4;0;3;1;A01
2,018E+11;2;15;0;0;2;1;21;C01
2,018E+11;2;15;0;0;2;4;1;B01
2,018E+11;2;7;0;4;0;1;16;A01
2,018E+11;1;7;0;0;2;2;12;A01
2,018E+11;1;17;0;0;2;6;1;B01
2,018E+11;2;31;0;0;2;7;3;A01
2,018E+11;2;10;0;0;2;8;11;B01
2,018E+11;2;7;0;0;2;6;1;B01
2,018E+11;2;7;0;0;2;1;12;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;1;7;0;4;2;4;23;A01
2,018E+11;1;15;0;0;2;4;12;B01
2,018E+11;1;33;0;0;2;1;3;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;10;0;0;2;4;2;D01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;33;0;0;2;1;0;A01
2,018E+11;2;7;0;0;2;5;18;B01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;8;11;B01
2,018E+11;2;7;0;4;2;7;1;A01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;Z01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;7;12;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;1;33;0;0;2;1;2;C01
2,018E+11;1;7;0;0;2;8;2;D01
2,018E+11;1;7;0;0;2;5;1;B01
2,018E+11;1;16;0;0;2;2;12;A01
2,018E+11;2;10;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;1;10;0;0;2;2;12;A01
2,018E+11;1;17;0;0;2;6;1;B01
2,018E+11;1;7;0;4;0;1;2;A01
2,018E+11;1;33;0;0;2;7;3;A01
2,018E+11;1;7;0;0;2;0;0;Z01
2,018E+11;2;10;0;0;2;4;23;A01
2,018E+11;1;7;0;0;2;1;0;C01
2,018E+11;2;10;0;0;2;4;23;B01
2,018E+11;2;34;0;0;2;1;3;A01
2,018E+11;2;7;0;0;2;7;2;B01
2,018E+11;2;7;0;0;2;5;2;C01
2,018E+11;2;32;0;0;2;8;3;A01
2,018E+11;2;7;0;0;2;7;12;B01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;1;7;0;4;0;2;21;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;33;0;0;0;0;21;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;1;7;0;0;2;6;13;B01
2,018E+11;1;10;0;0;2;2;1;A01
2,018E+11;2;34;0;16;0;1;1;A01
2,018E+11;1;14;0;0;2;1;1;A01
2,018E+11;1;17;0;0;2;6;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;2;33;0;0;2;1;3;C01
2,018E+11;2;10;0;0;2;5;1;B01
2,018E+11;2;10;0;0;2;8;1;A01
2,018E+11;2;34;0;0;2;1;1;C01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;2;1;B01
2,018E+11;2;7;0;0;2;1;1;C01
2,018E+11;2;7;0;0;2;6;1;B01
2,018E+11;2;7;0;0;2;2;14;A01
2,018E+11;2;7;0;0;2;1;2;D01
2,018E+11;2;33;0;0;0;1;2;A01
2,018E+11;1;7;0;0;2;2;2;B01
2,018E+11;1;7;0;4;2;1;0;A01
2,018E+11;1;32;0;0;0;7;0;A01
2,018E+11;1;7;0;0;2;6;2;B01
2,018E+11;1;31;0;0;2;7;2;A01
2,018E+11;2;7;0;0;2;3;1;B01
2,018E+11;2;10;0;0;2;2;17;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;10;0;0;2;1;1;A01
2,018E+11;1;34;0;4;0;9;1;A01
2,018E+11;1;10;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;2;33;0;0;2;9;2;B01
2,018E+11;1;7;0;0;2;1;2;B01
2,018E+11;1;7;0;0;2;1;2;C01
2,018E+11;1;7;0;0;2;6;2;A01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;23;B01
2,018E+11;2;10;0;0;2;1;2;C01
2,018E+11;2;10;0;4;0;0;0;A01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;1;2;D01
2,018E+11;1;10;0;0;2;5;12;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;33;0;0;2;3;3;B01
2,018E+11;1;7;0;0;2;5;12;A01
2,018E+11;1;7;0;0;2;9;23;A01
2,018E+11;1;7;0;0;2;1;2;B01
2,018E+11;1;7;0;13;2;1;18;A01
2,018E+11;1;7;0;0;2;5;1;B01
2,018E+11;2;7;0;0;2;8;1;A01
2,018E+11;2;15;0;0;2;2;12;B01
2,018E+11;2;34;0;0;2;1;3;B01
2,018E+11;2;7;0;0;2;5;12;A01
2,018E+11;2;33;0;0;0;8;1;A01
2,018E+11;1;7;0;0;2;7;1;A01
2,018E+11;1;99;0;0;2;0;0;Z01
2,018E+11;2;7;0;0;2;2;1;A01
2,018E+11;2;15;0;0;2;0;0;Z01
2,018E+11;2;7;0;4;0;1;15;A01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;2;7;0;4;0;8;0;A01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;1;33;0;16;0;7;1;A01
2,018E+11;1;7;0;4;0;7;14;A01
2,018E+11;1;10;0;0;2;5;2;A01
2,018E+11;1;7;0;0;2;3;0;B01
2,018E+11;2;7;0;0;2;6;11;A01
2,018E+11;2;33;0;0;2;2;3;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;14;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;0;C01
2,018E+11;2;31;0;0;2;7;3;A01
2,018E+11;2;34;0;0;2;1;3;C01
2,018E+11;2;7;0;0;2;6;1;D01
2,018E+11;2;7;0;0;2;3;13;B01
2,018E+11;2;7;0;4;0;2;21;A01
2,018E+11;2;31;0;0;2;1;3;A01
2,018E+11;2;7;0;0;2;4;1;B01
2,018E+11;2;7;0;0;2;5;1;B01
2,018E+11;2;33;0;0;2;1;3;A01
2,018E+11;2;7;0;0;2;6;11;C01
2,018E+11;1;7;0;0;2;6;2;C01
2,018E+11;1;7;0;0;2;5;2;A01
2,018E+11;1;34;0;0;2;1;13;B01
2,018E+11;1;7;0;4;0;3;13;A01
2,018E+11;1;7;0;4;0;3;0;A01
2,018E+11;1;7;0;0;2;3;2;A01
2,018E+11;1;33;0;0;2;2;3;B01
2,018E+11;2;7;0;4;0;3;21;A01
2,018E+11;1;7;0;0;2;1;2;B01
2,018E+11;1;7;0;0;2;4;2;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;10;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;3;1;A01
2,018E+11;1;7;0;0;2;2;9;B01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;D01
2,018E+11;2;7;0;0;2;1;1;E01
2,018E+11;2;10;0;0;2;4;2;C01
2,018E+11;2;7;0;4;0;6;2;A01
2,018E+11;2;7;0;3;0;1;0;A01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;1;7;0;4;0;1;1;A01
2,018E+11;2;7;0;4;0;3;1;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;3;1;B01
2,018E+11;2;7;0;4;2;2;1;C01
2,018E+11;2;17;0;0;2;2;12;A01
2,018E+11;1;7;0;4;0;8;16;A01
2,018E+11;1;7;0;4;0;1;0;A01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;4;2;4;2;B01
2,018E+11;2;7;0;9;0;8;1;A01
2,018E+11;1;10;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;2;D01
2,018E+11;2;10;0;0;2;4;2;E01
2,018E+11;2;7;0;0;2;4;0;C01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;A01
2,018E+11;2;17;0;0;2;1;2;B01
2,018E+11;2;17;0;4;0;1;1;A01
2,018E+11;1;34;0;0;2;2;1;A01
2,018E+11;1;7;0;0;2;3;11;B01
2,018E+11;2;7;0;0;2;2;1;A01
2,018E+11;2;17;0;0;2;8;1;B01
2,018E+11;1;10;0;0;2;7;1;B01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;6;2;C01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;2;7;0;16;0;1;12;A01
2,018E+11;2;7;0;16;0;1;21;A01
2,018E+11;1;7;0;0;2;4;1;A01
2,018E+11;1;7;0;0;2;1;12;B01
2,018E+11;1;7;0;0;2;7;1;C01
2,018E+11;2;10;0;4;0;2;14;A01
2,018E+11;1;7;0;0;2;8;1;B01
2,018E+11;1;31;0;0;2;2;12;A01
2,018E+11;1;7;0;0;2;3;1;B01
2,018E+11;1;7;0;4;2;1;1;Z01
2,018E+11;1;7;0;0;2;7;12;A01
2,018E+11;2;7;0;0;2;0;0;Z01
2,018E+11;2;33;0;0;2;7;1;A01
2,018E+11;1;16;0;0;2;3;1;A01
2,018E+11;1;10;0;0;2;5;4;B01
2,018E+11;1;14;0;0;2;7;21;A01
2,018E+11;1;7;0;0;2;6;1;B01
2,018E+11;1;7;0;0;2;5;2;B01
2,018E+11;1;7;0;0;2;3;11;A01
2,018E+11;1;10;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;3;23;C01
2,018E+11;2;7;0;0;2;1;11;A01
2,018E+11;2;7;0;0;2;4;1;B01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;2;17;0;0;2;3;11;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;33;0;0;2;1;1;B01
2,018E+11;1;10;0;0;2;6;11;A01
2,018E+11;1;7;0;0;2;6;2;B01
2,018E+11;1;10;0;0;2;2;1;A01
2,018E+11;2;7;0;0;2;2;12;A01
2,018E+11;2;33;0;0;2;3;3;B01
2,018E+11;1;10;0;0;2;4;1;A01
2,018E+11;1;99;0;0;2;1;1;Z01
2,018E+11;1;7;0;0;2;4;2;Z01
2,018E+11;1;7;0;0;2;1;2;B01
2,018E+11;1;10;0;0;2;4;2;A01
2,018E+11;2;7;0;4;0;1;21;A01
2,018E+11;1;7;0;0;2;6;2;A01
2,018E+11;1;7;0;4;2;2;1;B01
2,018E+11;1;10;0;0;2;1;2;B01
2,018E+11;1;7;0;0;2;6;2;C01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;33;0;0;2;1;3;A01
2,018E+11;1;7;0;3;0;2;14;A01
2,018E+11;1;7;0;14;0;1;13;A01
2,018E+11;2;7;0;4;0;1;2;A01
2,018E+11;1;7;0;4;0;1;21;A01
2,018E+11;2;14;0;0;2;2;12;A01
2,018E+11;2;7;0;0;2;8;1;B01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;2;10;0;0;2;1;9;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;33;0;0;2;1;2;A01
2,018E+11;1;7;0;3;0;1;1;A01
2,018E+11;1;34;0;0;2;3;9;A01
2,018E+11;1;7;0;0;2;2;1;B01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;1;7;0;4;2;3;21;B01
2,018E+11;1;7;0;4;2;1;21;C01
2,018E+11;1;7;0;4;0;1;2;A01
2,018E+11;2;7;0;4;0;1;14;A01
2,018E+11;2;7;0;4;0;2;14;A01
2,018E+11;2;7;0;0;2;4;1;C01
2,018E+11;2;7;0;0;2;3;1;B01
2,018E+11;2;17;0;0;2;2;12;A01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;1;C01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;33;0;16;2;8;1;A01
2,018E+11;1;7;0;0;2;6;11;A01
2,018E+11;1;33;0;0;2;2;3;B01
2,018E+11;1;7;0;0;2;2;2;C01
2,018E+11;2;7;0;13;0;7;14;A01
2,018E+11;1;7;0;0;2;4;2;D01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;;2;8;1;C01
2,018E+11;1;7;0;4;2;8;13;A01
2,018E+11;1;17;0;4;2;7;1;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;4;2;4;2;B01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;2;10;0;0;2;4;0;B01
2,018E+11;1;33;0;0;0;8;3;A01
2,018E+11;2;7;0;4;0;1;13;A01
2,018E+11;2;17;0;0;2;5;2;A01
2,018E+11;2;14;0;0;2;3;14;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;10;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;10;0;3;0;1;1;A01
2,018E+11;2;7;0;0;2;2;12;B01
2,018E+11;2;32;0;0;2;8;3;A01
2,018E+11;2;7;0;0;2;6;2;C01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;6;2;B01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;10;0;0;2;4;23;B01
2,018E+11;2;7;0;0;2;1;0;Z01
2,018E+11;1;10;0;4;0;3;13;A01
2,018E+11;2;7;0;0;2;4;23;Z01
2,018E+11;2;7;0;1;0;2;1;A01
2,018E+11;2;7;0;4;0;2;14;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;2;2;A01
2,018E+11;2;7;0;0;2;4;1;C01
2,018E+11;2;7;0;0;2;6;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;10;0;0;2;5;2;B01
2,018E+11;1;10;0;0;2;4;2;C01
2,018E+11;1;10;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;33;0;16;0;9;21;A01
2,018E+11;1;10;0;0;2;1;1;B01
2,018E+11;1;10;0;0;2;4;2;A01
2,018E+11;1;7;0;0;2;5;1;B01
2,018E+11;1;34;0;0;2;1;3;A01
2,018E+11;1;10;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;10;0;0;2;4;2;B01
2,018E+11;1;10;0;0;2;1;1;A01
2,018E+11;2;17;0;0;2;4;2;B01
2,018E+11;2;17;0;0;2;1;1;A01
2,018E+11;1;7;0;3;0;1;1;A01
2,018E+11;1;33;0;0;2;2;3;B01
2,018E+11;1;7;0;0;2;8;11;A01
2,018E+11;2;33;0;0;2;2;3;B01
2,018E+11;2;7;0;0;2;3;11;A01
2,018E+11;2;7;0;6;0;7;21;A01
2,018E+11;2;7;0;0;2;0;12;A01
2,018E+11;2;16;0;0;2;1;2;B01
2,018E+11;2;7;0;3;0;1;12;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;2;7;0;0;2;6;2;A01
2,018E+11;2;7;0;4;0;1;12;A01
2,018E+11;1;7;0;4;0;3;13;A01
2,018E+11;1;7;0;3;0;1;21;A01
2,018E+11;2;7;0;0;2;4;2;A01
2,018E+11;2;7;0;0;2;1;2;B01
2,018E+11;1;7;0;0;2;3;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;4;2;D01
2,018E+11;2;7;0;0;2;0;0;Z01
2,018E+11;2;7;0;4;2;4;1;B01
2,018E+11;2;7;0;4;2;1;13;A01
2,018E+11;2;7;0;3;0;1;12;A01
2,018E+11;1;7;0;4;0;4;14;A01
2,018E+11;1;7;0;0;2;1;5;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;2;7;0;4;2;3;11;A01
2,018E+11;2;15;0;0;2;2;1;B01
2,018E+11;2;7;0;0;2;5;2;B01
2,018E+11;2;7;0;0;2;1;1;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;C01
2,018E+11;1;14;0;0;2;4;2;A01
2,018E+11;1;7;0;4;0;1;14;A01
2,018E+11;2;32;0;0;2;5;3;A01
2,018E+11;2;7;0;0;2;4;2;C01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;7;0;13;0;9;1;A01
2,018E+11;2;7;0;0;2;1;14;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;10;0;0;2;1;1;A01
2,018E+11;2;7;0;0;2;4;23;B01
2,018E+11;1;7;0;0;2;4;23;A01
2,018E+11;1;7;0;14;2;3;1;C01
2,018E+11;1;7;0;;2;1;1;B01
2,018E+11;1;10;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;7;0;0;2;4;1;B01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;1;A01
2,018E+11;2;33;0;0;0;7;0;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;23;D01
2,018E+11;1;7;0;0;2;4;2;E01
2,018E+11;1;7;0;0;2;4;2;C01
2,018E+11;1;16;0;0;2;2;1;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;0;A01
2,018E+11;1;7;0;0;2;1;0;B01
2,018E+11;1;7;0;0;2;3;1;B01
2,018E+11;1;7;0;0;2;2;12;A01
2,018E+11;1;7;0;0;2;6;2;C01
2,018E+11;2;7;0;0;2;4;2;B01
2,018E+11;2;10;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;8;1;B01
2,018E+11;1;17;0;0;2;2;12;A01
2,018E+11;1;17;0;0;2;1;2;A01
2,018E+11;1;17;0;0;2;4;2;B01
2,018E+11;2;33;0;0;2;2;1;B01
2,018E+11;2;7;0;0;2;3;11;A01
2,018E+11;1;15;0;0;2;2;1;C01
2,018E+11;1;7;0;4;2;6;9;A01
2,018E+11;1;7;0;0;2;2;1;B01
2,018E+11;2;7;0;0;2;8;11;A01
2,018E+11;2;34;0;0;2;7;1;B01
2,018E+11;1;10;0;4;2;4;2;A01
2,018E+11;1;17;0;4;2;1;2;B01
2,018E+11;2;7;0;0;2;3;2;A01
2,018E+11;2;7;0;0;2;5;2;B01
2,018E+11;2;7;0;3;0;2;0;A01
2,018E+11;1;7;0;0;2;1;1;B01
2,018E+11;1;7;0;0;2;4;23;A01
2,018E+11;1;7;0;0;2;6;1;B01
2,018E+11;1;7;0;0;2;2;14;A01
2,018E+11;1;7;0;3;0;7;1;A01
2,018E+11;2;7;0;0;2;1;1;B01
2,018E+11;2;7;0;0;2;4;11;A01
2,018E+11;2;7;0;0;2;1;0;C01
2,018E+11;2;33;0;0;2;6;2;B01
2,018E+11;2;7;0;0;2;5;12;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;31;0;0;2;1;1;A01
2,018E+11;1;33;0;0;2;1;3;B01
2,018E+11;1;7;0;0;2;2;12;A01
2,018E+11;1;7;0;4;2;4;2;B01
2,018E+11;1;7;0;0;2;2;1;A01
2,018E+11;1;33;0;0;2;8;1;A01
2,018E+11;1;10;0;0;2;5;12;B01
2,018E+11;1;7;0;4;0;1;1;A01
2,018E+11;1;7;0;16;0;1;14;A01
2,018E+11;2;33;0;0;2;3;0;B01
2,018E+11;2;7;0;0;2;2;12;A01
2,018E+11;2;33;0;0;2;3;3;A01
2,018E+11;2;7;0;0;2;7;12;B01
2,018E+11;2;32;0;0;2;7;3;A01
2,018E+11;2;7;0;0;2;8;1;B01
2,018E+11;2;7;0;4;0;3;13;A01
2,018E+11;2;7;0;4;0;1;1;A01
2,018E+11;2;7;0;14;0;9;9;A01
2,018E+11;1;10;0;3;0;1;2;A01
2,018E+11;1;31;0;0;2;7;1;A01
2,018E+11;1;7;0;0;2;3;0;Z01
2,018E+11;2;7;0;0;2;3;11;A01
2,018E+11;2;33;0;0;2;1;1;B01
2,018E+11;2;7;0;4;2;1;13;A01
2,018E+11;2;17;0;0;2;7;1;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;2;33;0;0;0;7;21;A01
2,018E+11;2;7;0;0;2;2;1;A01
2,018E+11;2;7;0;0;2;6;2;B01
2,018E+11;1;7;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;10;0;0;2;1;2;A01
2,018E+11;1;7;0;0;2;4;2;B01
2,018E+11;1;7;0;0;2;4;2;C01
